,Price,Adj Close,Close,High,Low,Open,Volume,slowk,slowd,Signal_Buy,Signal_Sell
64,2024-03-05,125.70671081542967,125.70671081542967,142.65093994140625,109.53875732421876,133.15936279296875,8980294607,67.6645430621939,73.67764592962651,False,False
65,2024-03-06,130.7420196533203,130.7420196533203,134.8106231689453,120.3173370361328,125.69921112060548,5146680159,63.58447461890134,69.22114352116604,False,False
66,2024-03-07,143.9778594970703,143.9778594970703,149.2247314453125,130.70175170898438,130.7420196533203,7111178325,66.54715421757142,65.93205729955552,False,False
67,2024-03-08,145.2400360107422,145.2400360107422,152.4179229736328,142.53614807128906,143.97727966308594,5474659974,78.02461737134371,69.38541540260546,False,False
68,2024-03-09,144.6072540283203,144.6072540283203,149.35128784179688,144.29037475585938,145.24032592773438,2946261381,83.94123071552107,76.17100076814536,False,False
69,2024-03-10,144.5151824951172,144.5151824951172,148.6719207763672,140.83999633789062,144.60733032226562,3407621981,80.14199512331577,80.7026144033935,False,True
70,2024-03-11,148.75096130371094,148.75096130371094,150.01797485351562,137.6329803466797,144.5144805908203,5383624184,80.0933096930047,81.39217851061382,False,False
71,2024-03-12,151.01544189453125,151.01544189453125,154.94229125976562,142.87014770507812,148.7496795654297,6413617983,78.60304052368632,79.61278178000224,False,False
72,2024-03-13,163.83981323242188,163.83981323242188,166.44876098632812,148.94561767578125,151.01544189453125,5917471836,83.79130533949741,80.82921851872943,False,False
73,2024-03-14,176.67974853515625,176.67974853515625,177.8926239013672,160.23355102539062,163.83993530273438,8399967972,88.41571335880917,83.6033530739976,False,False
74,2024-03-15,182.96469116210935,182.96469116210935,188.50135803222656,165.4127197265625,176.67974853515625,14093348410,92.34972712930575,88.1855819425374,False,False
75,2024-03-16,181.88034057617188,181.88034057617188,197.65599060058597,177.46127319335938,182.96751403808597,11794134069,85.76931509459133,88.84491852756871,False,True
76,2024-03-17,202.12356567382807,202.12356567382807,204.29254150390625,179.22560119628906,181.88034057617188,10876218562,85.46723503736932,87.86209242042209,False,False
77,2024-03-18,195.9927520751953,195.9927520751953,209.6960601806641,194.8494110107422,202.1226043701172,11137647410,79.86052379490988,83.69902464229014,False,False
78,2024-03-19,170.0162811279297,170.0162811279297,198.24107360839844,166.17674255371094,195.9927520751953,11658593922,59.59079625530037,74.97285169585982,False,False
79,2024-03-20,191.54962158203125,191.54962158203125,192.9118194580078,163.2962646484375,170.0162811279297,8673957460,47.86079528959633,62.43737177993549,False,False
80,2024-03-21,179.2207489013672,179.2207489013672,195.30612182617188,176.2833251953125,191.54962158203125,5613811275,35.20232669080293,47.551306078566505,False,False
81,2024-03-22,174.36370849609375,174.36370849609375,181.3232421875,167.8778533935547,179.23980712890625,4150938142,39.68787965585571,40.91700054541828,False,False
82,2024-03-23,172.90225219726562,172.90225219726562,178.80010986328125,171.0169677734375,174.36370849609375,2711581881,28.553846992285504,34.481351112981336,False,False
83,2024-03-24,183.57345581054688,183.57345581054688,186.62942504882807,171.67372131347656,172.8978729248047,2661231893,38.22936327947347,35.490363309204845,False,False
84,2024-03-25,189.0835418701172,189.0835418701172,194.4302673339844,181.2523498535156,183.57345581054688,4066489821,56.04966500694052,40.944291759566454,False,False
85,2024-03-26,190.69985961914065,190.69985961914065,196.2930450439453,186.75282287597656,189.08338928222656,3520179571,73.65872784904495,55.97925204515294,False,False
86,2024-03-27,186.3614654541016,186.3614654541016,192.49658203125,180.42044067382807,190.69998168945312,3844985014,72.77902185403487,67.49580490334007,False,False
87,2024-03-28,189.6216278076172,189.6216278076172,190.8834686279297,180.99761962890625,186.3614654541016,2910414256,71.30850317457083,72.58208429255018,False,False
88,2024-03-29,192.2279510498047,192.2279510498047,192.9698181152344,183.6461639404297,189.6216278076172,3031009580,69.33284636304346,71.14012379721635,False,False
89,2024-03-30,194.3855438232422,194.3855438232422,199.7309417724609,191.2167816162109,192.2278594970703,2999311846,73.20321557673027,71.28152170478148,False,False
90,2024-03-31,202.87413024902344,202.87413024902344,203.02679443359372,194.0353240966797,194.37579345703125,2342185476,82.01087580750432,74.84897924909264,False,False
91,2024-04-01,192.5678253173828,192.5678253173828,204.1797637939453,187.4888916015625,202.8744354248047,3872515434,73.8511243020608,76.35507189543175,False,False
92,2024-04-02,181.17225646972656,181.17225646972656,192.5694274902344,176.132080078125,192.5678253173828,4553269015,55.73490039417064,70.53230016791187,False,False
93,2024-04-03,185.2486114501953,185.2486114501953,191.6926727294922,177.3955078125,181.1727294921875,4160370221,33.46123457703878,54.349086424423355,False,False
94,2024-04-04,183.95811462402344,183.95811462402344,190.06968688964844,180.5122985839844,185.2486114501953,4101220964,26.12543996181626,38.440524977675175,False,False
95,2024-04-05,174.5015106201172,174.5015106201172,184.977783203125,168.23606872558594,183.95811462402344,7398400404,25.94585363551867,28.51084272479119,False,False
96,2024-04-06,178.91534423828125,178.91534423828125,179.69752502441406,173.8743133544922,174.5015106201172,4672922789,29.740420495830282,27.270571364388356,False,False
97,2024-04-07,179.6498565673828,179.6498565673828,182.5382080078125,177.0657958984375,178.91534423828125,1854793003,36.65927393315968,30.781849354836165,False,False
98,2024-04-08,180.78477478027344,180.78477478027344,184.3028717041016,175.58998107910156,179.65069580078125,2744377905,50.00693111836096,38.8022085157836,False,False
99,2024-04-09,172.4136199951172,172.4136199951172,180.82568359375,169.36776733398438,180.77951049804688,2688188866,43.69545112661702,43.453885392712515,False,False
100,2024-04-10,173.43736267089844,173.43736267089844,175.32261657714844,163.81312561035156,172.4142608642578,3344074648,43.132726615471164,45.61170295348301,False,False
101,2024-04-11,172.5763702392578,172.5763702392578,176.2355194091797,170.3934326171875,173.43736267089844,2712334365,38.230955820680855,41.68637785425631,False,False
102,2024-04-12,153.63546752929688,153.63546752929688,175.8086395263672,145.51638793945312,172.5763702392578,4727185451,36.89089153817297,39.41819132477496,False,False
103,2024-04-13,139.34169006347656,139.34169006347656,154.94395446777344,119.83334350585938,153.6344757080078,8976793985,31.895531575945324,35.67245964493301,False,False
104,2024-04-14,151.28494262695312,151.28494262695312,152.50100708007812,131.28717041015625,139.34169006347656,7110974218,36.22692089213064,35.00444800208294,False,False
105,2024-04-15,138.5086212158203,138.5086212158203,155.96116638183594,134.5725555419922,151.2994384765625,5699439234,40.28630828671671,36.13625358493085,False,False
106,2024-04-16,136.27932739257812,136.27932739257812,140.27830505371094,126.8652801513672,138.507568359375,5156084639,39.41826730929643,38.64383216271455,False,False
107,2024-04-17,131.86618041992188,131.86618041992188,142.60438537597656,127.5289535522461,136.27911376953125,4888546522,31.932665028664974,37.212413541559336,False,False
108,2024-04-18,142.0823974609375,142.0823974609375,143.72735595703125,128.07675170898438,131.86717224121094,4193561506,38.32899026171566,36.55997419989232,False,False
109,2024-04-19,142.6804962158203,142.6804962158203,147.3337860107422,128.86282348632812,142.0823974609375,5857667913,46.6538956281473,38.971850306175945,False,False
110,2024-04-20,151.13356018066406,151.13356018066406,152.09918212890625,140.00570678710938,142.67845153808594,2795892211,67.6095711213968,50.86415233708655,False,False
111,2024-04-21,148.60931396484375,148.60931396484375,153.42225646972656,147.16952514648438,151.1340789794922,2211663291,77.31374156111154,63.85906943688517,False,False
112,2024-04-22,157.03121948242188,157.03121948242188,158.37271118164062,146.99169921875,148.60931396484375,2959650502,91.05258776170372,78.65863348140398,False,False
113,2024-04-23,154.70130920410156,154.70130920410156,159.94459533691406,153.3231201171875,157.03121948242188,2750685937,86.70504000570259,85.02378977617258,False,False
114,2024-04-24,147.74514770507812,147.74514770507812,159.58090209960938,145.77056884765625,154.70130920410156,3932336720,72.50617500026412,83.42126758922343,False,True
115,2024-04-25,144.89212036132812,144.89212036132812,149.3037567138672,142.2645721435547,147.74961853027344,3674969172,45.60271979469437,68.27131160022033,False,False
116,2024-04-26,139.10433959960938,139.10433959960938,145.8546142578125,138.90838623046875,144.88917541503906,2564389027,18.202997605838206,45.43729746693219,False,False
117,2024-04-27,141.28916931152344,141.28916931152344,142.87451171875,134.02891540527344,139.10433959960938,2373155947,14.602697256493888,26.13613821900878,False,False
118,2024-04-28,137.85641479492188,137.85641479492188,144.51388549804688,137.23301696777344,141.28916931152344,1959005342,14.641892198836729,15.815862353722899,False,False
119,2024-04-29,137.7766571044922,137.7766571044922,138.7387237548828,133.70916748046875,137.8601837158203,2464951751,23.02562317332347,17.42340420955132,True,False
120,2024-04-30,126.96270751953124,126.96270751953124,139.6676483154297,121.63745880126952,137.7772979736328,3407320371,21.017177658306434,19.561564343488836,False,False
121,2024-05-01,134.6279754638672,134.6279754638672,135.11386108398438,119.3848114013672,126.9625473022461,4136407963,36.243914386478274,26.762238406036015,False,False
122,2024-05-02,137.81448364257812,137.81448364257812,140.28152465820312,128.26028442382812,134.6279754638672,3380078368,51.99636069983266,36.41915091487241,False,False
123,2024-05-03,143.77255249023438,143.77255249023438,144.9600372314453,136.12342834472656,137.81448364257812,3216962298,76.45213499647195,54.89747002759426,False,False
124,2024-05-04,146.1350555419922,146.1350555419922,148.9357452392578,142.56625366210938,143.77220153808594,3050187811,86.40647720111463,71.6183242991397,False,False
125,2024-05-05,145.71302795410156,145.71302795410156,147.91647338867188,143.47845458984375,146.1350555419922,2034794725,91.65791952620161,84.83884390792936,False,False
126,2024-05-06,152.80239868164062,152.80239868164062,156.62669372558594,145.58432006835938,145.71205139160156,2926902880,88.71169690052623,88.92536454261413,False,True
127,2024-05-07,148.1343231201172,148.1343231201172,159.05345153808594,148.0836181640625,152.80667114257812,2687619013,75.99774622769374,85.45578755147385,False,False
128,2024-05-08,142.29473876953125,142.29473876953125,149.81089782714844,140.16909790039062,148.1343231201172,2502237557,50.05165671548406,71.58703328123465,False,False
129,2024-05-09,152.84994506835938,152.84994506835938,153.08624267578125,140.78964233398438,142.29473876953125,2249863780,43.59558773727988,56.548330226819196,False,False
130,2024-05-10,146.21690368652344,146.21690368652344,155.41159057617188,144.9387969970703,152.8529052734375,2471594251,36.81053324768397,43.485925900149276,False,False
131,2024-05-11,145.3143768310547,145.3143768310547,147.4264373779297,143.33140563964844,146.2169647216797,1243751505,42.14058605128448,40.848902345416086,False,False
132,2024-05-12,143.52081298828125,143.52081298828125,147.57147216796875,142.8818359375,145.3143768310547,936690341,27.087007705154033,35.34604233470747,False,False
133,2024-05-13,147.28233337402344,147.28233337402344,150.54666137695312,138.03285217285156,143.52081298828125,2556255769,34.15283704628436,34.4601436009076,False,False
134,2024-05-14,142.0303955078125,142.0303955078125,148.8286895751953,141.9068603515625,147.27908325195312,2586166419,32.73825057520537,31.326031775547893,False,False
135,2024-05-15,158.18682861328125,158.18682861328125,158.64071655273438,141.35032653808594,142.0303955078125,3585715674,58.00765616564686,41.63291459571217,False,False
136,2024-05-16,159.116455078125,159.116455078125,164.31932067871094,156.7726287841797,158.18775939941406,3498272951,67.00235108407016,52.58275260830743,False,False
137,2024-05-17,169.53054809570312,169.53054809570312,171.6060791015625,159.116455078125,159.116455078125,3371355809,90.60748573073317,71.87249766015003,False,False
138,2024-05-18,172.5391387939453,172.5391387939453,175.7790985107422,168.9330596923828,169.53054809570312,2479657643,88.20477976819392,81.93820552766572,False,False
139,2024-05-19,170.0913543701172,170.0913543701172,175.1893310546875,166.7326202392578,172.53919982910156,2300080451,89.29565312787014,89.36930620893237,False,True
140,2024-05-20,186.5204925537109,186.5204925537109,187.44712829589844,168.0304412841797,170.0913543701172,4636864705,90.34939810007957,89.2832769987145,False,False
141,2024-05-21,178.11614990234375,178.11614990234375,188.49383544921875,174.71170043945312,186.5195159912109,4568414163,81.71112739827142,87.11872620874033,False,True
142,2024-05-22,176.86077880859375,176.86077880859375,183.0676727294922,175.4474639892578,178.1156768798828,3833758536,69.39865059891129,80.48639203242071,False,False
143,2024-05-23,175.98577880859375,175.98577880859375,180.165283203125,167.4036865234375,176.8631134033203,5117258940,51.24605017081091,67.4519427226645,False,False
144,2024-05-24,167.7969207763672,167.7969207763672,176.03147888183594,162.8658905029297,175.98577880859375,4013502065,36.10147096669145,52.24872391213784,False,False
145,2024-05-25,168.43763732910156,168.43763732910156,170.3550567626953,166.11300659179688,167.7969207763672,1875205755,27.834356471678934,38.39395920306038,False,False
146,2024-05-26,163.3509063720703,163.3509063720703,168.43927001953125,161.2638702392578,168.43763732910156,2543881488,16.851209352300366,26.92901226355687,False,False
147,2024-05-27,169.9961395263672,169.9961395263672,171.98854064941406,163.33544921875,163.3509063720703,2745440475,25.83727449885159,23.507613440943583,False,False
148,2024-05-28,168.65084838867188,168.65084838867188,173.0171356201172,164.97340393066406,169.9961395263672,3342283019,35.26413721245893,25.984207021203577,False,False
149,2024-05-29,168.0726776123047,168.0726776123047,173.64195251464844,167.3238525390625,168.65084838867188,2852496248,50.409161962501194,37.170191224603855,False,False
150,2024-05-30,166.97653198242188,166.97653198242188,172.41778564453125,163.6839599609375,168.0726776123047,2932316784,50.39329494652637,45.355531373828775,False,False
151,2024-05-31,165.63771057128906,165.63771057128906,170.63156127929688,163.93309020996094,166.97653198242188,2415920333,41.165447024325665,47.32263464445102,False,False
152,2024-06-01,166.03067016601562,166.03067016601562,167.73709106445312,165.5856170654297,165.63772583007812,1058869941,30.68515779191542,40.74796658758909,False,False
153,2024-06-02,163.24990844726562,163.24990844726562,166.9154815673828,161.6532440185547,166.0296173095703,1562269041,19.740704640044964,30.530436485428623,False,False
154,2024-06-03,164.9234619140625,164.9234619140625,167.03875732421875,161.8537139892578,163.25015258789062,2182487608,22.421234255395984,24.28236556245206,False,False
155,2024-06-04,171.8019256591797,171.8019256591797,171.8168182373047,164.51553344726562,164.92506408691406,2057558426,47.850358871222625,30.004099255554465,False,False
156,2024-06-05,173.48291015625,173.48291015625,175.47531127929688,171.38299560546875,171.8019256591797,2405906612,71.9394562581057,47.40368312824137,False,False
157,2024-06-06,170.01622009277344,170.01622009277344,174.30470275878906,167.8642120361328,173.48291015625,1965442993,81.98111879595268,67.2569779750936,False,False
158,2024-06-07,162.50704956054688,162.50704956054688,172.4381561279297,155.79876708984375,170.01583862304688,3298527575,60.06089106785472,71.32715537397097,False,False
159,2024-06-08,157.96890258789062,157.96890258789062,163.62017822265625,157.54295349121094,162.4967498779297,1722237785,35.20878678592743,59.08359888324488,False,False
160,2024-06-09,162.08360290527344,162.08360290527344,162.91897583007812,156.76876831054688,157.96371459960938,1475878151,25.687528660490628,40.319068838090864,False,False
161,2024-06-10,158.9280242919922,158.9280242919922,162.8277587890625,157.77020263671875,162.07888793945312,1815361482,19.959758850570854,26.95202476566291,False,False
162,2024-06-11,149.42898559570312,149.42898559570312,159.52310180664062,145.8651885986328,158.9341278076172,2812642453,20.753863686328888,22.133717065796727,False,False
163,2024-06-12,155.1775665283203,155.1775665283203,161.51483154296875,145.82144165039062,149.4223175048828,2853692260,27.629023779258347,22.780882105385967,False,False
164,2024-06-13,147.31442260742188,147.31442260742188,155.19235229492188,146.1722412109375,155.19235229492188,2085097655,24.903244953995863,24.428710806527636,False,False
165,2024-06-14,143.0944366455078,143.0944366455078,148.78933715820312,140.11538696289062,147.28204345703125,2330458883,24.804930209754275,25.779066314336102,False,False
166,2024-06-15,145.41221618652344,145.41221618652344,145.5409698486328,143.02365112304688,143.07408142089844,1065293341,15.533580354447485,21.747251839399144,False,False
167,2024-06-16,151.12550354003906,151.12550354003906,151.12550354003906,143.17953491210938,145.41796875,1147997523,29.77302577954312,23.37051211458156,False,False
168,2024-06-17,143.3342742919922,143.3342742919922,151.58477783203125,140.13880920410156,151.13723754882812,2244770232,32.517454050982764,25.941353394991058,False,False
169,2024-06-18,137.50399780273438,137.50399780273438,143.61065673828125,130.28907775878906,143.314697265625,4046511952,35.559961601932194,32.616813810819295,False,False
170,2024-06-19,135.60960388183594,135.60960388183594,141.66993713378906,134.73263549804688,137.4798126220703,2241396569,26.73781536301671,31.60507700531049,False,False
171,2024-06-20,133.47296142578125,133.47296142578125,141.0752410888672,132.087646484375,135.60960388183594,2343938226,24.60485728718457,28.967544750711095,False,False
172,2024-06-21,134.5883026123047,134.5883026123047,135.22915649414062,128.9219207763672,133.47195434570312,2214701928,21.645938007726077,24.329536885975724,False,False
173,2024-06-22,133.6702423095703,133.6702423095703,136.46005249023438,133.14248657226562,134.56765747070312,948392979,24.09335063241188,23.44804864244078,False,False
174,2024-06-23,128.59042358398438,128.59042358398438,135.005859375,128.2696990966797,133.66000366210938,1063910411,19.907548956508496,21.882279198882088,False,False
175,2024-06-24,132.24139404296875,132.24139404296875,132.3112335205078,123.6693344116211,128.59800720214844,3420423301,27.989231265956704,23.996710284958965,False,False
176,2024-06-25,136.5592041015625,136.5592041015625,139.72958374023438,131.29635620117188,132.26934814453125,2517391150,43.96695943144869,30.62124655130457,False,False
177,2024-06-26,136.60914611816406,136.60914611816406,140.16876220703125,134.92576599121094,136.5549774169922,1670038554,69.31109182462376,47.08909417400966,False,False
178,2024-06-27,149.44837951660156,149.44837951660156,150.7672119140625,135.2449951171875,136.61341857910156,2831651846,84.60612049528525,65.96139058378584,False,False
179,2024-06-28,139.70339965820312,139.70339965820312,150.0515899658203,139.30589294433594,149.4542694091797,2396070692,77.57660877923153,77.1646070330468,False,False
180,2024-06-29,140.01014709472656,140.01014709472656,142.8238525390625,139.6678009033203,139.7193145751953,1139066175,66.35233312513355,76.17835413321673,False,False
181,2024-06-30,146.49249267578125,146.49249267578125,147.19932556152344,137.14137268066406,140.01272583007812,1567841881,58.97984003617959,67.63626064684817,False,False
182,2024-07-01,146.59506225585938,146.59506225585938,148.7985076904297,145.8227996826172,146.4812774658203,1814659116,63.630008322571314,62.987393827961434,False,False
183,2024-07-02,153.7004852294922,153.7004852294922,154.7129669189453,146.12054443359375,146.5885467529297,2024773533,80.12499811800772,67.57828215891949,False,False
184,2024-07-03,140.73141479492188,140.73141479492188,154.197998046875,139.5172576904297,153.7111358642578,2813419415,62.5967787904921,68.783928410357,False,False
185,2024-07-04,127.55081939697266,127.55081939697266,142.51486206054688,127.55081939697266,140.71533203125,3243822145,38.22296825556705,60.31491505468892,False,False
186,2024-07-05,134.3693389892578,134.3693389892578,135.84579467773438,122.44230651855467,127.60507202148438,4644036182,19.130103467294276,39.9832835044511,False,False
187,2024-07-06,143.24118041992188,143.24118041992188,144.0084686279297,132.61329650878906,134.36329650878906,2078535871,33.80357055607294,30.385547426311376,False,False
188,2024-07-07,131.7740936279297,131.7740936279297,143.1870574951172,131.7740936279297,143.1870574951172,1842515124,43.598966447076975,32.17754682348135,False,False
